title,company,location,summary,salary
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Data Engineer,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. You will also bring skills in Big Data technologies and...",
"Senior Systems Analyst – Fraud, Financial Crime & Retail Dec...",ANZ Banking Group,,"Demonstrable experience in data lineage and data quality control. Data modelling experience; Big Data – experience with Hadoop, Sqoop, Hive, BigQuery etc an...",
Automation Test Engineer – Senior,Adaps,,Automation Test Engineer – Senior. Permanent role with excellent Salary....,
Workplace Engineering Manager - Employee UX (Melbourne),TabCorp Holdings,,You will manage a team of engineers to provide a superior customer experience through the provision of workplace services support to employees....,
Principal Electronics Engineer - Global Technology Brand,Michael Page,,Ability to mentor and develop junior engineers. Proven practical use of data collection and analysis. They are now looking for an experienced Electronics...,
Software Product Manager Molecular Spectroscopy,"Agilent Technologies, Inc.",,"The Spectroscopy Solutions Division (SPSD) supports the work of scientists and engineers. Our solutions improve the efficiency of the entire laboratory, from...",
Senior Security Operations Engineer,Hudson,,Permanent opportunity for an Enterprise Secuirity Operations Engineer with a global Pharmaceutical Organisation based out of Parkville....,"$110,000 - $117,000 a year"
Principal Structural Engineer - Bridges,Fircroft,,Fircroft is registered as a Data Controller with the Information Commissioner as required under the General Data Protection Regulation 2016/679....,
Full Stack Developer (PHP / Laravel),Profusion Group,,"The team of engineers are curious, driven, friendly, and collaborative. Ability to build secure and reliable systems and maintain confidentiality of sensitive...",
Senior Software Engineer,Michael Page,,"Senior .NET engineer, with an eye for solution design & architecture. Working with the electronic and mechanical engineers from a systems engineering...",
Senior Account Director,Clemenger Group,,"By combining data, technology, customer experience and disruptive content, we engineer communications that change customer behaviour and motivate greater...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Data Engineer,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. You will also bring skills in Big Data technologies and...",
Principal Structural Engineer - Bridges,Fircroft,,Fircroft is registered as a Data Controller with the Information Commissioner as required under the General Data Protection Regulation 2016/679....,
"Senior Analyst, Devops & Automation",NAB - National Australia Bank,,"Work closely with scrum masters, asset designers and data consulting team to determine platform requirements and priorities....",
senior storage engineer/administrator,Randstad,,"Experience with management of Dell EMC Unity & VNX Arrays, RecoverPoint, Centera & Data Domains. One of our key clients has an opening for a Storage Engineer to...",
SAP Ariba - Business Processes Senior Consultant,SAP,,"Synthesizes learnings into a logical story using quantitative/qualitative data and/or sound reasoning. That’s why we engineer solutions to fuel innovation,...",
Principal Structural/Steel Bridge Engineer,Wood,,"Undertakes the role of technical lead to a team of senior, junior and graduate engineers. Ability to transfer skills and knowledge to other engineers including...",
Network Services Manager,Robert Walters,,"Expert knowledge of ASA, FirePower, IOS, Wired & Wireless Security, Content Security, Data Loss Prevention and how it relates to an enterprise-level networks;...",
Senior UX Designer,Culture Amp,,"Experience working collaboratively with PMs and engineers to deliver end-to-end product design, from ideation to production....",
Senior Software Engineer,Reliable Resourcing,,Data modelling and relational DB. Our client is urgently looking for a highly skilled and experienced Software Engineer....,
Software Quality Manager,ESE Recruitment,,Consolidate a variety of data sources to identify and drive improvement teams to enhance product quality and overall customer experience....,
Software Product Manager Molecular Spectroscopy,"Agilent Technologies, Inc.",,"The Spectroscopy Solutions Division (SPSD) supports the work of scientists and engineers. Our solutions improve the efficiency of the entire laboratory, from...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Senior Consultant - Technical Solutions Manager,IBM,,"Our clients succeed because of our world-leading researchers, engineers and designers and our deep industry expertise....",
Back End Developer Java / Kotlin (AS0128),AllSquares,,"Our client takes a big data approach to find real value in this data, discovering everything from faulty and inefficient equipment to poorly tuned air...",
Project Manager - Solar PV,The Green Recruitment Company,,Review load data and plant photos and interact directly with customer representatives. Work alongside with in-house engineers and EPC partners to prepare...,
Senior Security Operations Engineer,Hudson,,Permanent opportunity for an Enterprise Secuirity Operations Engineer with a global Pharmaceutical Organisation based out of Parkville....,"$110,000 - $117,000 a year"
business analyst,Randstad,,"Identify data flows, integration points, validation, security considerations and data management implications for key projects and information services plans...",
Security Systems Engineering Manager,Thales Group,,Hold or be eligible for membership of Engineers Australia (MIEAust). Candidate must be eligible or currently holding an NV1 Australian Defence Security...,
Project Manager - Manufacturing Company,Michael Page,,"Collect and analyse data associated with projects undertaken. Collecting and analysing data, carrying out complex computations and preparing diagrams....",
"Software Engineers | Java, Javascript, React",InfoCentric,,"Grow your career at the intersection of new technology, big data, cloud computing, machine learning and data asset management using the latest Graph database,...",
Senior Electrical & Instrumentation Designer,Wood,,"To prepare, check and / or modify instrumentation and electrical design drawings from Engineering Data, Design Data and Vendor Data....",
"Intermediate/Senior Structural Revit Modeller, south-eastern...",WSP,,"A proven record of leading drawing and model data delivery on projects; With 48,000 talented people in more than 500 offices across 40 countries, we engineer...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Quality Engineer – Senior (Automation/Performance/Security),Adaps,,Quality Engineer /Sr. Identify environment and data requirements. Adaps has been scouted to source Quality Engineer /Sr....,
"Front End Web Developer (PHP, Wordpress)",Recruitment Group Australia,,"HTML, CSS, JavaScript, and data formats including XML. With experience including Codeigniter, Laravel, and Magento, you will enjoy collaborating with other...","$90,000 a year"
Senior Geotechnical Engineer | Team Lead,Radiant Recruitment,,"Advanced and accurate analysis of geotechnical data. Presenting at meetings to engineers, senior managers and Directors....",
Principal Fire Protection Engineer,Aspect Personnel,,This role would suit a Senior Engineer or Project Engineer looking to take the step up in their career or an experienced Associate or Principal keen to make the...,
Sales Executive (Cyber Security),Recruitment Alternative,,"Minimum 4 years’ experience as a Sales Engineer or in the sales department. As a Security Sales Engineer within the Delivery Team, you will be responsible for...",
Mulesoft Solutions Engineering (Pre-sales) Snr. Manager,Salesforce,,"Our mission is to help organizations change and innovate faster by making it easy to connect the world’s applications, data, and devices....",
Senior Front End Developer (AS 0138),AllSquares,,"Our client takes a a big data approach to find real value in this data, discovering everything from faulty and inefficient equipment to poorly tuned air...",
Principal Civil Engineer - Lead - $220K OTE+,Fircroft,,Fircroft is registered as a Data Controller with the Information Commissioner as required under the General Data Protection Regulation 2016/679....,
Senior Principal Civil Engineer - Lead,Wood,,"Undertakes the role of technical lead to a team of senior, junior and graduate engineers. Ability to transfer skills and knowledge to other engineers including...",
Solutions Architect - ICT Pre Sales Engineer,Appetency Recruitment Services,,"Pre-sales engineer, Senior System Engineer, Solutions Architect, Pre-sales Architect, IT Consultant, Subject Matter Expert, Cloud Specialist, Infrastructure...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Data Engineer,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. You will also bring skills in Big Data technologies and...",
