title,company,location,summary,salary
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Data Scientist - Leading Health/MedTech,Datasii,,Extensive experience as a Data Scientist or Data Analyst in a commercial analytics environment. Commercial Data Science:....,"$120,000 - $140,000 a year"
Junior Data Analyst | Consumer Credit,Attribute Consulting,,Junior Data Analyst (SQL). 1 - 2 Years Data Analysts Experience (Ideally Financial Industry). A highly respected data department is currently searching for 2...,$400 - $500 a day
Insights Analyst,Amzn Commercial Srvcs Pty Ltd,,"Retrieving and analyzing data using Data Warehouse, Tableau, Excel, Access and other data management systems. Monitoring metrics, analyzing data and partnering...",
Data Scientist,Macquarie Group Limited,,5 + years' experience of building models and deriving insights in a position as an Analyst or a Data Scientist....,
Instructor - Part Time Data Analytics,General Assembly,,"You have fluency with Excel, SQL and Tableau, and in your role you've been responsible for cleaning messy data, analyzing the data and presenting your data...",
Data Scientist – Artificial Intelligence Engineer,IBM,,"Assemble large, complex data sets. We are in a data science renaissance. Design optimal ETL infrastructures from variety of data sources....",
Integrity Analyst,Sportradar,,What do you expect to be doing on a day to day basis as an Integrity Analyst? Sportradar is a global leader in understanding and leveraging the power of sports...,
Data Analyst,Paxus,,"Lead media client looking for a skilled Data Analyst to manage their data needs with focus on website data and content, permanent position....",
Data Scientist,Munich Re,,"Data Scientist (m/f/d). Data Analytics and Modelling. Identifies what data, both internally and externally, are available and relevant, as well as leveraging...",
Investment Analyst,SQM Research,,"Is a respected Australian investment research house, specialising in providing fund ratings and data across all major asset classes....",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Operations Analyst - Marketplace,THE ICONIC,,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Senior Data and Reporting Analyst,Minter Ellison Lawyers,,"In your role as a Senior Data and Reporting Analyst your duties will include:. Peer reviewing data solutions, reports and data packs provided by other members...",
"Data Analyst, Capital Markets",Attribute Consulting,,"Data Analyst / Information Management. We have a new opportunity for a Data Analyst with a leading company, the team are highly focused on Capital Markets, Meta...",$650 - $800 a day
Data Analyst | 12-Month Cnntract,Hudson,,As a Data Analyst you will:. Perform data cleansing and manipulation. Perform deep dives and investigations as you will manage large amounts of data....,$900 a week
"Analytics Lead, Data & Platforms",Quantium,,You’ll be a career Analyst or Data Scientist. You’ll be joining the Data and Platforms Team as their Lead Analyst....,
Equities Analyst,Morningstar,,"Analyse publicly available information, earnings reports, alongside internally-generated data to create investment mosaic....",
Junior Insights Analyst,Nielsen,,"Using syndicated research data sets, Consumer & Media View analysts help clients understand their consumers, how they use media and how it impacts their...",
Research Analyst | Perpetual Private | Sydney,Perpetual,,Ideally 3-5+ years’ experience as a multi-manager/dealer group research analyst. Employer of Choice for Gender Equality....,
Quantitative Analyst - APAC,Quantifi,,"Quantitative Analyst, APAC. We are seeking a talented quantitative analyst who enjoys being on the leading edge of derivatives modeling and computational...",
"Master Data Officer, Clerk Grade 1/2 - 180028",Department of Education,,"Job Category Analyst. Master Data Officer, Clerk Grade 1/2 - 180028. Provide accurate word processing, spreadsheet and data entry support....",
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
