title,company,location,summary,salary
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
Data Analyst,Michael Page,,Ensure data integrity. Chance to work with Sales and Marketing data. 3+ years professional experience as an analyst in a similar role....,"$80,000 - $100,000 a year"
Data Analyst,Woods & Co Recruitment,,"Data cleansing, performing integrity checks, working with raw data. Gather, interpret, and cut financial data....","$100,000 - $120,000 a year"
Service Desk Analyst (Melbourne),Allens,,"Service Desk Analyst (Melbourne). Asset management (ITIL framework, data integrity and records maintained); An exciting opportunity has arisen for a full time...",
Data Architect - AWS environment,Versent,,"We have some of the best tech talent in Australia and due to client and internal demand, we're looking to expand our data team with at least 2 experienced Data...","$100,000 - $160,000 a year"
DataNavigator Analyst,FIS Global,,"May participate in component and data architecture design, performance monitoring, product evaluation and buy vs. build recommendations....",
"Retail Insights Analyst, ANZ",AESOP Corporate,,Ensure ongoing education of ANZ Retail Managers to ensure their consistent understanding of the sales data and their ability to utilize the data to make...,
Rating Analyst,S&P Global Ratings,,Analyze data and review documentation for the analytical team. Candidates with less experience will be considered as Ratings Analyst....,
Business Analyst,Opteon Property Group,,"The ideal candidate will have BA experience, with skills in data and pricing analytics, and:. Reporting to the Head of Portfolio Management, this is a terrific...",
Systems Analyst (VPSG5),Victorian Government,,"Demonstrated experience in data quality management techniques, including the ability to conduct audits, research, identify and resolve data integrity issues....","$96,942 - $117,293 a year"
Change Analyst,TabCorp Holdings,,"Create a culture of customer first, driven by data and analytics, understanding of goals, and where value can be added....",
Staff Technical Supp Analyst,BMC Software,,"Hadoop (Big Data). The Technical Support Analyst is responsible for working directly with customers to diagnose, troubleshoot, debug and resolve product issues...",
Data Analyst - SQL/ Advanced Excel,Michael Page,,"Seeking multiple technically strong Data Analyst. Provide subject matter expertise in MS Excel, data mining and data visualisation tools....","$100,000 - $120,000 a year"
"Cyber Analyst – Melbourne, VIC (Casual)",Axiom Technologies,,Imperva Data Base Firewall Experience (highly valued). Axiom Technologies Australia is a Melbourne based entity with the history of providing Managed IT...,
Consultant Analyst,Experian,,"Expertise within the Data Quality industry including data manipulation and complex data quality projects incorporating elements of cleansing, standardisation,...",
OHS Analyst,Monash Health,,Proven experience in OHS data analysis/reporting. Strengthen Monash Health’s OHS capability with innovative data analysis....,
Analytics Enablement Analyst - Digital,Coles,,"In this role, you will contribute to advancing a data driven culture across Coles Group through self-service analytics, data visualisation and storytelling....",
Financial Crime Prevention Analyst,NAB - National Australia Bank,,Strong Mathematical Ability and excellent Data Analysis Skills. Be part of NAB’s Financial Crime Operations exciting transformation!...,
Prioritisation and Planning Analyst,nbn™,,Your resume will demonstrate previous experience in a Business Analyst or Strategic Analyst role where you have developed strong stakeholder management and...,
Sales & Marketing Analyst,MarketOne International,,The ultimate goal is to validate the clients marketing activities and help make data driven decisions. The primary focus of this role is to provide support to...,
Data Insights Analyst,Michael Page,,"Ensure data is safely stored for future accessibility, including document data collection, analysis and reporting....",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
Data Engineer,Aussie Digital Business Systems,,"Data engineer -- Python. Requirements - Big Data Engineer. Atleast 4 years of relevant hands on coding experience in Python, hadoop, in Data Engineer /...",
